2010,3,1,0,0,21.19,72.1,1014.7,0,2.422,181.5
2010,3,1,0,5,21.12,72.5,1014.7,0,3.397,193.8
2010,3,1,0,10,21.12,73.2,1014.6,0,2.95,188.1
2010,3,1,0,15,21.12,73,1014.6,0,2.754,192
2010,3,1,0,20,21.05,73.4,1014.6,0,3.986,203.1
2010,3,1,0,25,21.09,72.8,1014.6,0,2.765,198.9
2010,3,1,0,30,21.09,73.6,1014.6,0,2.878,193.4
2010,3,1,0,35,20.95,73.5,1014.4,0,2.802,194.8
2010,3,1,0,40,21.09,73.5,1014.4,0,2.74,193.4
2010,3,1,0,45,20.92,73.3,1014.3,0,2.514,192.2
2010,3,1,0,50,20.99,72.9,1014.3,0,3.044,195.5
2010,3,1,0,55,20.92,73.1,1014.2,0,3.203,198.4
2010,3,1,1,0,20.89,73.3,1014.2,0,2.355,192
2010,3,1,1,5,20.89,73.5,1014.2,0,2.787,202.1
2010,3,1,1,10,20.95,73,1014.1,0,2.824,197.1
2010,3,1,1,15,20.89,73.3,1014.1,0,2.506,202.3
2010,3,1,1,20,20.92,73.1,1013.9,0,3.036,201.4
2010,3,1,1,25,20.89,73.3,1013.9,0,2.451,201.4
2010,3,1,1,30,20.85,73.6,1013.9,0,2.8,198.7
2010,3,1,1,35,20.72,73.9,1013.8,0,3.105,200.6
2010,3,1,1,40,20.85,73,1013.8,0,2.894,199.9
2010,3,1,1,45,20.95,73,1013.8,0,2.455,197.8
2010,3,1,1,50,20.85,73,1013.7,0,3.111,207.3
2010,3,1,1,55,20.95,73.1,1013.7,0,3.166,211.1
2010,3,1,2,0,20.89,73.1,1013.6,0,3.021,202.3
2010,3,1,2,5,20.85,73,1013.4,0,2.884,207.5
2010,3,1,2,10,20.85,73,1013.4,0,2.619,198.2
2010,3,1,2,15,20.82,73,1013.4,0,2.759,193.7
2010,3,1,2,20,20.79,73.2,1013.4,0,3.178,196.6
2010,3,1,2,25,20.79,73.6,1013.4,0,2.648,191.2
2010,3,1,2,30,20.75,73.4,1013.4,0,2.313,189.9
2010,3,1,2,35,20.75,73.1,1013.5,0,2.785,195.2
2010,3,1,2,40,20.62,73.6,1013.4,0,2.497,199.2
2010,3,1,2,45,20.52,73.9,1013.4,0,2.078,189.6
2010,3,1,2,50,20.55,73.9,1013.3,0,2.675,184.6
2010,3,1,2,55,20.55,73.8,1013.3,0,2.731,194.1
2010,3,1,3,0,20.55,73.8,1013.3,0,2.91,190.4
2010,3,1,3,5,20.52,73.4,1013.2,0,3.091,193
2010,3,1,3,10,20.59,73,1013.2,0,3.658,185.6
2010,3,1,3,15,20.75,73,1013.1,0,3.527,188.2
2010,3,1,3,20,20.59,72.9,1013.1,0,3.347,196.9
2010,3,1,3,25,20.52,73,1013.1,0,3.165,191.2
2010,3,1,3,30,20.62,73.3,1013.2,0,2.786,192
2010,3,1,3,35,20.35,74,1013.1,0,1.784,181.4
2010,3,1,3,40,20.45,73,1013.1,0,3.412,188.2
2010,3,1,3,45,20.55,72.6,1013.1,0,3.084,190.6
2010,3,1,3,50,20.49,73.2,1013.1,0,2.148,184.8
2010,3,1,3,55,20.55,72.1,1013,0,2.854,190.3
2010,3,1,4,0,20.45,73,1013.1,0,2.375,179.2
2010,3,1,4,5,20.35,73.5,1013,0,2.243,176.5
2010,3,1,4,10,20.29,73.7,1013,0,2.705,180.6
2010,3,1,4,15,20.19,74.2,1013.1,0,2.209,172.9
2010,3,1,4,20,20.29,72.8,1013,0,3.091,186.3
2010,3,1,4,25,20.45,73,1013.1,0,2.046,178.3
2010,3,1,4,30,20.35,73.2,1013.1,0,1.59,172
2010,3,1,4,35,20.19,73.7,1013.1,0,1.623,170.8
2010,3,1,4,40,20.19,74.8,1013.1,0,1.791,162.8
2010,3,1,4,45,19.99,75.7,1013.2,0,1.838,169.1
2010,3,1,4,50,20.05,74.5,1013.1,0,2.067,171.7
2010,3,1,4,55,20.12,74,1013.2,0,1.819,171.1
2010,3,1,5,0,20.19,73.8,1013.2,0,2.027,172
2010,3,1,5,5,20.19,73.9,1013.2,0,1.92,178.7
2010,3,1,5,10,20.25,73.6,1013.2,0,2.455,176.3
2010,3,1,5,15,20.26,74.3,1013.2,0,1.687,165.6
2010,3,1,5,20,20.12,75.1,1013.2,0,1.369,181.6
2010,3,1,5,25,20.09,75.1,1013.4,0,1.393,169.6
2010,3,1,5,30,20.02,75.4,1013.4,0,1.477,162.1
2010,3,1,5,35,20.09,76.2,1013.4,0,1.627,165.2
2010,3,1,5,40,19.96,76.7,1013.4,0,1.92,153.6
2010,3,1,5,45,20.02,77.2,1013.4,0,1.835,169.8
2010,3,1,5,50,19.92,77.5,1013.4,0,1.343,181
2010,3,1,5,55,19.92,77.9,1013.5,0,1.789,168
2010,3,1,6,0,19.76,78.2,1013.5,0,1.391,175.5
2010,3,1,6,5,19.76,77.8,1013.6,0,1.416,174.3
2010,3,1,6,10,19.73,78.1,1013.5,0,1.408,172.3
2010,3,1,6,15,19.7,78.7,1013.5,0,1.477,179.1
2010,3,1,6,20,19.79,78.9,1013.5,0,1.557,174.4
2010,3,1,6,25,19.76,78.7,1013.5,0,1.689,173.5
2010,3,1,6,30,19.76,78.6,1013.6,0,1.777,172.5
2010,3,1,6,35,19.79,78.3,1013.6,0,1.775,186.6
2010,3,1,6,40,19.83,77.6,1013.6,0,1.542,185.6
2010,3,1,6,45,19.93,77.6,1013.7,0,2.184,185.4
2010,3,1,6,50,19.96,77.7,1013.9,0,1.333,185
2010,3,1,6,55,19.99,77.4,1014,0,1.527,176
2010,3,1,7,0,20.02,77.5,1014,0,1.542,177
2010,3,1,7,5,20.12,77.8,1014.1,0,1.552,189.3
2010,3,1,7,10,20.16,78.1,1014.2,0,1.411,182.6
2010,3,1,7,15,20.12,78.2,1014.2,0,1.598,188.9
2010,3,1,7,20,20.16,78.2,1014.2,0,1.783,196.9
2010,3,1,7,25,20.13,78.4,1014.2,0,1.388,191.5
2010,3,1,7,30,20.19,78.4,1014.3,0,1.49,203.7
2010,3,1,7,35,20.82,76.3,1014.3,0,1.679,198.5
2010,3,1,7,40,21.29,73.8,1014.3,0,1.88,197.3
2010,3,1,7,45,21.79,71.9,1014.3,0,3.045,214
2010,3,1,7,50,22.12,70.6,1014.3,0,2.329,215.8
2010,3,1,7,55,22.48,70.1,1014.3,0,2.249,221
2010,3,1,8,0,22.78,69.31,1014.3,0,1.741,223.2
2010,3,1,8,5,23.15,67.44,1014.4,0,1.548,221.4
2010,3,1,8,10,23.25,67.08,1014.4,0,2.401,225.9
2010,3,1,8,15,23.11,67.57,1014.5,0,2.814,227.1
2010,3,1,8,20,23,67.36,1014.6,0,2.833,230.4
2010,3,1,8,25,22.87,68.59,1014.7,0,3.023,229.3
2010,3,1,8,30,22.87,69.42,1014.7,0,3.027,236.9
2010,3,1,8,35,23,69.25,1014.7,0,2.257,228.8
2010,3,1,8,40,23.13,68.52,1014.8,0,2.439,232.3
2010,3,1,8,45,23.3,67.85,1014.8,0,1.933,245.8
2010,3,1,8,50,23.33,68.32,1014.9,0,3.017,248.3
2010,3,1,8,55,23.53,67.72,1014.9,0,3.026,242.5
2010,3,1,9,0,23.76,65.69,1014.9,0,3.217,241.8
2010,3,1,9,5,23.86,65.16,1015,0,2.178,235.5
2010,3,1,9,10,23.79,66.69,1015,0,2.563,240.5
2010,3,1,9,15,23.89,66.46,1015.1,0,2.771,252.5
2010,3,1,9,20,24.22,64.72,1015.1,0,2.853,242.5
2010,3,1,9,25,24.22,64.89,1015.1,0,2.539,234.4
2010,3,1,9,30,24.36,65.26,1015.3,0,2.608,236.5
2010,3,1,9,35,24.25,63.36,1015.2,0,2.943,251.8
2010,3,1,9,40,24.29,62.56,1015.3,0,2.833,257.5
2010,3,1,9,45,24.65,62.85,1015.3,0,2.374,229.8
2010,3,1,9,50,24.68,62.15,1015.6,0,2.681,224.9
2010,3,1,9,55,24.65,62.75,1015.4,0,3.825,218.6
2010,3,1,10,0,24.51,62.22,1015.5,0,3.368,238.7
2010,3,1,10,5,24.61,62.75,1015.4,0,3.141,231.8
2010,3,1,10,10,24.74,61.88,1015.5,0,3.217,249.7
2010,3,1,10,15,24.91,61.41,1015.4,0,2.639,232.6
2010,3,1,10,20,25.14,60.85,1015.4,0,2.351,227.2
2010,3,1,10,25,25.24,61.74,1015.5,0,2.511,241.2
2010,3,1,10,30,25.44,60.51,1015.5,0,2.505,223.6
2010,3,1,10,35,25.17,61.11,1015.5,0,3.48,247.6
2010,3,1,10,40,25.44,62.84,1015.5,0,3.142,246.3
2010,3,1,10,45,25.5,63.24,1015.5,0,3.127,239.5
2010,3,1,10,50,26.1,59.25,1015.5,0,2.545,241
2010,3,1,10,55,25.64,60.21,1015.6,0,2.652,251
2010,3,1,11,0,25.4,60.51,1015.6,0,2.502,224.3
2010,3,1,11,5,25.37,61.41,1015.6,0,3.519,246.6
2010,3,1,11,10,25.73,59.11,1015.7,0,3.154,235.7
2010,3,1,11,15,25.33,60.41,1015.6,0,3.2,242.9
2010,3,1,11,20,25.73,58.14,1015.7,0,3.126,251.6
2010,3,1,11,25,25.66,58.58,1015.6,0,2.596,245.5
2010,3,1,11,30,25.66,58.54,1015.6,0,2.663,241.8
2010,3,1,11,35,25.62,57.01,1015.4,0,3.284,252
2010,3,1,11,40,25.89,56.84,1015.5,0,2.753,242.8
2010,3,1,11,45,25.82,57.07,1015.5,0,3.487,252.1
2010,3,1,11,50,25.75,58.63,1015.5,0,3.04,241.9
2010,3,1,11,55,25.98,56.57,1015.5,0,4.052,244.9
2010,3,1,12,0,25.91,56.34,1015.5,0,2.444,261
2010,3,1,12,5,25.91,57.57,1015.5,0,2.857,250.6
2010,3,1,12,10,26.25,56.47,1015.4,0,2.481,240.3
2010,3,1,12,15,26.25,55.64,1015.4,0,2.501,251.9
2010,3,1,12,20,26.08,57.77,1015.4,0,3.149,241.4
2010,3,1,12,25,26.28,57.6,1015.4,0,2.656,236.9
2010,3,1,12,30,26.48,57.13,1015.4,0,3.124,247.6
2010,3,1,12,35,26.61,57.3,1015.2,0,1.794,264.1
2010,3,1,12,40,26.35,57.53,1015.2,0,2.02,257.1
2010,3,1,12,45,26.38,58.86,1015.1,0,2.761,247.2
2010,3,1,12,50,26.44,56.7,1015.1,0,2.794,248.6
2010,3,1,12,55,26.15,56.34,1015.2,0,2.483,258.6
2010,3,1,13,0,26.31,56.07,1015.2,0,3.313,250.1
2010,3,1,13,5,26.25,57.23,1015.2,0,2.753,248.2
2010,3,1,13,10,26.35,55.14,1015.2,0,3.473,246.6
2010,3,1,13,15,26.35,55.07,1015.2,0,3.644,244.8
2010,3,1,13,20,26.54,54.81,1015.2,0,2.343,246.5
2010,3,1,13,25,26.88,54.57,1015.1,0,2.502,252.1
2010,3,1,13,30,27.08,54.54,1015.1,0,1.94,217.1
2010,3,1,13,35,26.94,55.07,1015,0,2.931,237.1
2010,3,1,13,40,26.88,54.64,1014.9,0,1.493,226
2010,3,1,13,45,26.61,56.3,1014.9,0,2.585,231.7
2010,3,1,13,50,27.11,54.27,1014.9,0,1.498,239.9
2010,3,1,13,55,27.21,53.61,1014.9,0,3.062,237.9
2010,3,1,14,0,26.74,55.07,1014.9,0,2.433,259.7
2010,3,1,14,5,26.64,54.34,1014.7,0,1.878,258.1
2010,3,1,14,10,26.58,54.64,1014.7,0,2.802,266
